platform_code,time,latitude,longitude,observation_depth,ztmp,zsal
,UTC,degrees_north,degrees_east,,Deg C,
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,14.2,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,16.2,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,18.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,20.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,22.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,24.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,26.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,28.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,30.0,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,31.9,7.69,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,34.0,7.69,32.79
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,36.0,7.67,32.76
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,37.9,7.3,32.76
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,39.9,6.54,32.82
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,41.9,6.01,32.85
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,43.9,5.35,32.9
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,45.9,4.88,32.94
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,47.8,4.56,32.94
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,49.9,4.0,33.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,51.7,3.8,33.02
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,53.8,3.67,33.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,55.8,3.44,33.03
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,57.7,3.21,33.04
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,59.8,3.06,33.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,61.7,2.95,33.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,63.7,2.82,33.06
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,65.7,2.74,33.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,67.7,2.71,33.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,69.7,2.65,33.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,71.7,2.62,33.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,73.6,2.55,33.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,75.6,2.49,33.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,77.6,2.47,33.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,79.6,2.43,33.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,81.6,2.36,33.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,83.5,2.3,33.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,85.5,2.23,33.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,87.5,2.18,33.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,89.5,2.13,33.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,91.5,2.09,33.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,93.5,2.06,33.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,95.4,2.04,33.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,97.4,1.99,33.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,99.4,1.94,33.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,101.4,1.93,33.12
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,103.4,1.92,33.12
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,105.3,1.9,33.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,107.3,1.91,33.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,109.3,1.92,33.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,111.3,1.91,33.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,113.3,1.9,33.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,115.3,1.9,33.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,117.2,1.94,33.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,119.2,1.98,33.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,121.2,2.07,33.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,123.2,2.12,33.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,125.2,2.15,33.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,127.1,2.15,33.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,129.1,2.16,33.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,131.1,2.2,33.26
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,133.0,2.27,33.28
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,135.0,2.37,33.31
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,137.0,2.47,33.33
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,139.0,2.57,33.36
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,141.1,2.67,33.38
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,143.0,2.73,33.4
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,145.0,2.8,33.41
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,147.0,2.86,33.44
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,148.9,2.96,33.46
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,150.9,3.04,33.48
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,152.9,3.13,33.51
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,154.9,3.25,33.53
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,156.9,3.34,33.55
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,158.8,3.34,33.55
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,160.8,3.37,33.56
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,162.8,3.41,33.58
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,164.8,3.49,33.59
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,166.8,3.54,33.6
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,168.7,3.56,33.61
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,170.7,3.57,33.61
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,172.7,3.6,33.63
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,174.7,3.68,33.65
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,176.7,3.71,33.66
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,178.7,3.7,33.65
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,180.6,3.67,33.66
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,182.6,3.67,33.67
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,184.6,3.69,33.68
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,186.6,3.71,33.69
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,188.6,3.71,33.7
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,190.5,3.72,33.7
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,192.5,3.69,33.71
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,194.5,3.7,33.73
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,196.5,3.71,33.74
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,198.4,3.73,33.74
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,200.4,3.75,33.75
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,202.4,3.77,33.75
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,204.4,3.79,33.76
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,206.4,3.8,33.78
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,208.4,3.81,33.78
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,210.3,3.82,33.79
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,212.3,3.83,33.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,214.3,3.83,33.81
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,216.4,3.83,33.81
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,218.4,3.83,33.81
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,220.1,3.83,33.82
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,222.2,3.83,33.82
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,224.2,3.83,33.83
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,226.2,3.82,33.83
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,228.2,3.81,33.84
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,230.1,3.8,33.84
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,232.1,3.8,33.85
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,234.1,3.8,33.85
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,236.1,3.81,33.86
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,238.0,3.81,33.86
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,240.0,3.81,33.86
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,242.1,3.8,33.87
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,244.0,3.8,33.87
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,246.0,3.8,33.87
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,248.0,3.8,33.87
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,249.9,3.81,33.88
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,251.9,3.81,33.88
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,253.9,3.8,33.89
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,255.9,3.8,33.9
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,257.9,3.8,33.9
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,259.8,3.8,33.91
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,261.9,3.8,33.91
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,263.8,3.8,33.92
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,265.7,3.8,33.92
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,267.7,3.8,33.92
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,269.7,3.8,33.92
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,271.7,3.8,33.93
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,273.7,3.8,33.93
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,275.7,3.8,33.94
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,277.7,3.79,33.94
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,279.6,3.79,33.95
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,281.6,3.79,33.95
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,283.6,3.79,33.95
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,285.6,3.79,33.96
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,287.6,3.78,33.96
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,289.5,3.78,33.96
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,291.5,3.78,33.96
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,293.5,3.78,33.97
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,295.5,3.78,33.97
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,297.5,3.78,33.97
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,299.4,3.77,33.98
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,301.4,3.77,33.98
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,303.4,3.77,33.98
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,305.4,3.77,33.98
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,307.4,3.77,33.98
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,309.4,3.77,33.99
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,311.3,3.76,33.99
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,313.3,3.76,33.99
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,315.4,3.75,33.99
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,317.3,3.76,34.0
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,319.2,3.76,34.0
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,321.2,3.76,34.0
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,323.2,3.76,34.0
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,325.2,3.76,34.0
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,327.2,3.76,34.0
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,329.1,3.76,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,331.1,3.75,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,333.1,3.75,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,335.1,3.75,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,337.1,3.75,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,339.0,3.75,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,341.0,3.75,34.01
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,343.0,3.75,34.02
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,345.0,3.74,34.02
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,347.0,3.74,34.02
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,348.9,3.74,34.02
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,350.9,3.74,34.02
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,352.9,3.73,34.03
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,354.9,3.73,34.03
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,356.8,3.72,34.03
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,358.8,3.72,34.04
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,360.8,3.72,34.04
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,362.8,3.71,34.04
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,364.8,3.71,34.04
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,366.7,3.71,34.04
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,368.7,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,370.7,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,372.7,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,374.7,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,376.6,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,378.6,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,380.6,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,382.6,3.72,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,384.6,3.71,34.05
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,386.5,3.71,34.06
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,388.5,3.7,34.06
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,390.5,3.7,34.06
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,392.5,3.7,34.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,394.4,3.69,34.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,396.4,3.69,34.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,398.4,3.69,34.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,400.4,3.69,34.07
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,402.4,3.68,34.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,404.3,3.68,34.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,406.3,3.68,34.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,408.3,3.67,34.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,410.3,3.66,34.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,412.3,3.64,34.08
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,414.2,3.64,34.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,416.2,3.64,34.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,418.2,3.64,34.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,420.2,3.65,34.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,422.1,3.65,34.09
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,424.1,3.65,34.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,426.1,3.64,34.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,428.1,3.64,34.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,430.1,3.64,34.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,432.0,3.64,34.1
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,434.0,3.64,34.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,436.0,3.64,34.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,438.0,3.63,34.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,440.0,3.63,34.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,441.9,3.62,34.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,443.9,3.62,34.11
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,445.9,3.61,34.12
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,447.9,3.61,34.12
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,449.8,3.61,34.12
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,451.8,3.62,34.12
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,453.8,3.61,34.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,455.8,3.61,34.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,457.8,3.61,34.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,459.7,3.6,34.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,461.7,3.6,34.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,463.7,3.6,34.13
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,465.7,3.59,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,467.6,3.59,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,469.6,3.59,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,471.6,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,473.6,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,475.6,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,477.5,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,479.5,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,481.5,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,483.5,3.58,34.14
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,485.5,3.58,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,487.4,3.57,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,489.4,3.57,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,491.4,3.57,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,493.4,3.56,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,495.3,3.56,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,497.3,3.56,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,499.3,3.56,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,501.3,3.56,34.15
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,503.3,3.55,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,505.2,3.55,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,507.2,3.55,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,509.2,3.55,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,511.2,3.54,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,513.1,3.54,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,515.1,3.54,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,517.1,3.53,34.16
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,519.1,3.53,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,521.1,3.53,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,523.0,3.53,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,525.0,3.53,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,527.0,3.53,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,529.0,3.52,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,530.9,3.52,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,532.9,3.51,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,534.9,3.51,34.17
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,536.9,3.51,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,538.8,3.5,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,540.8,3.5,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,542.8,3.5,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,544.7,3.5,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,546.8,3.5,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,548.7,3.49,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,550.7,3.49,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,552.7,3.49,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,554.7,3.49,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,556.6,3.49,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,558.6,3.48,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,560.6,3.48,34.18
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,562.6,3.47,34.19
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,564.6,3.47,34.19
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,566.5,3.47,34.19
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,568.5,3.47,34.19
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,570.5,3.46,34.19
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,572.5,3.45,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,574.4,3.45,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,576.4,3.45,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,578.4,3.45,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,580.4,3.45,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,582.3,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,584.3,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,586.3,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,588.3,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,590.3,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,592.2,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,594.2,3.44,34.2
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,596.2,3.44,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,598.2,3.43,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,600.1,3.43,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,602.1,3.42,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,604.1,3.42,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,606.1,3.41,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,608.0,3.41,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,610.0,3.41,34.21
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,612.0,3.41,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,614.0,3.41,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,616.0,3.41,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,617.9,3.41,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,619.9,3.4,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,621.9,3.39,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,623.9,3.39,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,625.8,3.39,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,627.8,3.38,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,629.8,3.38,34.22
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,631.8,3.37,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,633.7,3.36,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,635.7,3.36,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,637.7,3.36,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,639.7,3.35,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,641.6,3.35,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,643.6,3.35,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,645.6,3.35,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,647.6,3.34,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,649.6,3.34,34.23
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,651.5,3.34,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,653.5,3.33,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,655.5,3.33,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,657.5,3.32,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,659.4,3.32,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,661.4,3.32,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,663.4,3.32,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,665.4,3.32,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,667.3,3.32,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,669.3,3.31,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,671.3,3.31,34.24
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,673.3,3.31,34.25
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,675.2,3.3,34.25
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,677.2,3.3,34.25
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,679.2,3.3,34.25
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,681.2,3.3,34.25
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,683.1,3.3,34.25
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,685.1,3.29,34.25
